ID,구분,단지/커뮤니티명,입주_공급시기,규모_세대수,우선순위,접촉상태,주요타겟제품,커뮤니티_URL,타겟대상
MKT-429,2026신축입주,강릉 유블레스 리센트,2027.04,226세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=강릉 유블레스 리센트 입주예정자협의회,"신축 입주 예정자 (강원특별자치도 강릉시 포남동 1153, 1153-2번지 일원)"
MKT-430,2026신축입주,검단 스타힐스 가현숲,2027.04,153세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=검단 스타힐스 가현숲 입주예정자협의회,신축 입주 예정자 (인천광역시 서구 마전동 1158-12번지 외 8필지)
MKT-431,2026신축입주,힐스테이트 죽림더프라우드 A2BL(민영주택),2027.04,129세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 죽림더프라우드 A2BL(민영주택) 입주예정자협의회,신축 입주 예정자 (전라남도 여수시 죽림1지구 내 A2BL)
MKT-432,2026신축입주,더샵 분당센트로,2027.04,84세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=더샵 분당센트로 입주예정자협의회,신축 입주 예정자 (경기도 성남시 분당구 미금로 66)
MKT-433,2026신축입주,부산에코델타시티 디에트르 그랑루체(13BL),2027.05,1470세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=부산에코델타시티 디에트르 그랑루체(13BL) 입주예정자협의회,신축 입주 예정자 (부산광역시 강서구 에코델타시티 공동주택용지 13BL)
MKT-434,2026신축입주,천안 일봉공원 호반써밋 센트럴파크(2BL),2027.05,1284세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=천안 일봉공원 호반써밋 센트럴파크(2BL) 입주예정자협의회,신축 입주 예정자 (충청남도 천안시 동남구 용곡동 474-18번지 일원)
MKT-435,2026신축입주,고덕국제신도시 서한이다음 그레이튼,2027.05,1138세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=고덕국제신도시 서한이다음 그레이튼 입주예정자협의회,신축 입주 예정자 (경기도 평택시 고덕동 2394-2)
MKT-436,2026신축입주,봉산공원 첨단 제일풍경채,2027.05,948세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=봉산공원 첨단 제일풍경채 입주예정자협의회,신축 입주 예정자 (광주광역시 광산구 산월동 산 22번지 일원)
MKT-437,2026신축입주,계룡 펠리피아,2027.05,823세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=계룡 펠리피아 입주예정자협의회,신축 입주 예정자 (충청남도 계룡시 엄사면 엄사리 418-8번지 일원)
MKT-438,2026신축입주,고양 장항 아테라,2027.05,760세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=고양 장항 아테라 입주예정자협의회,신축 입주 예정자 (경기도 고양시 일산동구 장항동 529-26번지)
MKT-439,2026신축입주,과천 디에트르 퍼스티지(S2BL),2027.05,740세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=과천 디에트르 퍼스티지(S2BL) 입주예정자협의회,신축 입주 예정자 (경기도 과천시 지식정보타운 공공주택지구 S2BL)
MKT-440,2026신축입주,힐스테이트 광주곤지암역,2027.05,635세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 광주곤지암역 입주예정자협의회,신축 입주 예정자 (경기도 광주시 곤지암읍 신대리 25번지)
MKT-441,2026신축입주,두산위브더제니스 센트럴 계양,2027.05,620세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=두산위브더제니스 센트럴 계양 입주예정자협의회,신축 입주 예정자 (인천광역시 계양구 작전동 439-7번지 일원)
MKT-442,2026신축입주,영종 진아레히,2027.05,547세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=영종 진아레히 입주예정자협의회,신축 입주 예정자 (인천광역시 중구 운남동 1654-1번지 (영종하늘도시A23BL))
MKT-443,2026신축입주,부여 골드클래스,2027.05,413세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=부여 골드클래스 입주예정자협의회,신축 입주 예정자 (충청남도 부여군 부여읍 쌍북리 595번지 일원)
MKT-444,2026신축입주,파주 운정3지구 주상복합용지 1BL(사전청약),2027.05,392세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=파주 운정3지구 주상복합용지 1BL(사전청약) 입주예정자협의회,신축 입주 예정자 (경기도 파주시 동패동 산110 일원)
MKT-445,2026신축입주,곤지암역 센트럴 아이파크,2027.05,347세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=곤지암역 센트럴 아이파크 입주예정자협의회,신축 입주 예정자 (경기도 광주시 곤지암읍 곤지암리 637번지)
MKT-446,2026신축입주,파주 운정3지구 주상복합용지 6BL (사전청약),2027.05,340세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=파주 운정3지구 주상복합용지 6BL (사전청약) 입주예정자협의회,신축 입주 예정자 (경기도 파주시 동패동 산115-1번지 일원)
MKT-447,2026신축입주,쌍용 더 플래티넘 네이처,2027.05,334세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=쌍용 더 플래티넘 네이처 입주예정자협의회,신축 입주 예정자 (대전광역시 대덕구 읍내동 51-9번지 (읍내동))
MKT-448,2026신축입주,파주 운정3지구 주상복합용지 5BL (사전청약),2027.05,332세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=파주 운정3지구 주상복합용지 5BL (사전청약) 입주예정자협의회,신축 입주 예정자 (경기도 파주시 동패동 산80-1번지 일원)
MKT-449,2026신축입주,원종 휴먼빌 클라츠,2027.05,255세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=원종 휴먼빌 클라츠 입주예정자협의회,신축 입주 예정자 (경기도 부천시 오정구 부천원종 공공주택지구 B1블럭)
MKT-450,2026신축입주,파주 운정3지구 주상복합용지 2BL (사전청약),2027.05,250세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=파주 운정3지구 주상복합용지 2BL (사전청약) 입주예정자협의회,신축 입주 예정자 (경기도 파주시 동패동 산110 일원)
MKT-451,2026신축입주,더샵 시에르네,2027.05,231세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=더샵 시에르네 입주예정자협의회,신축 입주 예정자 (울산광역시 중구 학성동 397-1번지 일원)
MKT-452,2026신축입주,나주영산 윤슬의아침 더정원,2027.05,140세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=나주영산 윤슬의아침 더정원 입주예정자협의회,신축 입주 예정자 (전라남도 나주시 이창동 714 일대)
MKT-453,2026신축입주,전주 에코시티 더 클래스,2027.05,48세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=전주 에코시티 더 클래스 입주예정자협의회,신축 입주 예정자 (전북특별자치도 전주시 덕진구 호성동2가 801-31번지 일원)
MKT-454,2026신축입주,더샵 시에르네(조합원 취소분),2027.05,36세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=더샵 시에르네(조합원 취소분) 입주예정자협의회,신축 입주 예정자 (울산광역시 중구 학성동 397-1번지 일원)
MKT-455,2026신축입주,힐스테이트 어울림 청주사직,2027.06,1675세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 어울림 청주사직 입주예정자협의회,신축 입주 예정자 (충청북도 청주시 서원구 사직동 215-8번지 일대)
MKT-456,2026신축입주,힐스테이트 가장더퍼스트,2027.06,1339세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 가장더퍼스트 입주예정자협의회,신축 입주 예정자 (대전광역시 서구 가장동 38-1번지 일원)
MKT-457,2026신축입주,두산위브더제니스 센트럴시티,2027.06,1098세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=두산위브더제니스 센트럴시티 입주예정자협의회,신축 입주 예정자 (대구광역시 북구 학정동 732-1번지 일원)
MKT-458,2026신축입주,이천시 장호원읍 5년 공공건설임대주택(카사펠리스이천) 임차인모집,2027.06,930세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=이천시 장호원읍 5년 공공건설임대주택(카사펠리스이천) 임차인모집 입주예정자협의회,신축 입주 예정자 (경기도 이천시 장호원읍 이황리 355-7번지)
MKT-459,2026신축입주,더샵 리오몬트,2027.06,866세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=더샵 리오몬트 입주예정자협의회,신축 입주 예정자 (부산광역시 사상구 엄궁동 132번지 일원)
MKT-460,2026신축입주,힐스테이트 더웨이브시티,2027.06,851세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=힐스테이트 더웨이브시티 입주예정자협의회,신축 입주 예정자 (경기도 시흥시 정왕동 2716(멀티테크노밸리(MTV) 주상-2))
MKT-461,2026신축입주,대전 성남 우미린 뉴시티,2027.06,776세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=대전 성남 우미린 뉴시티 입주예정자협의회,신축 입주 예정자 (대전광역시 동구 성남동 1-97번지 일원)
MKT-462,2026신축입주,여주역자이 헤리티지,2027.06,769세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=여주역자이 헤리티지 입주예정자협의회,신축 입주 예정자 (경기도 여주시 교동 500-118번지 일원)
MKT-463,2026신축입주,인천 검단신도시 AB20-2블록 중흥S-클래스 에듀파크(본청약),2027.06,719세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=인천 검단신도시 AB20-2블록 중흥S-클래스 에듀파크(본청약) 입주예정자협의회,신축 입주 예정자 (인천광역시 서구 검단지구 공동주택용지 AB20-2BL)
MKT-464,2026신축입주,운암산공원 우미린 리버포레,2027.06,660세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=운암산공원 우미린 리버포레 입주예정자협의회,신축 입주 예정자 (광주광역시 북구 동림동 191번지 일원(운암산근린공원))
MKT-465,2026신축입주,송도자이풍경채 그라노블 2단지,2027.06,548세대,99,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=송도자이풍경채 그라노블 2단지 입주예정자협의회,신축 입주 예정자 (인천광역시 연수구 송도동 552번지)
MKT-466,2026신축입주,부산 장안지구 B-2블록 중흥S-클래스(본청약),2027.06,488세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=부산 장안지구 B-2블록 중흥S-클래스(본청약) 입주예정자협의회,신축 입주 예정자 (부산광역시 기장군 장안읍 좌동리 463-3번지 일원(부산 장안지구 B-2블록))
MKT-467,2026신축입주,수원당수 A5블록 신혼희망타운(공공분양)(본청약),2027.06,484세대,90,미접촉,"얼음정수기, 비데, 공기청정기, 식세기",https://search.naver.com/search.naver?query=수원당수 A5블록 신혼희망타운(공공분양)(본청약) 입주예정자협의회,신축 입주 예정자 (경기도 수원시 권선구 당수로 178 (당수동))
